"id","x"
"12347",1
"12348",1
"12349",1
"12350",6
"12351",1
"12352",1
"12353",22
"12354",1
"12355",1
"12356",6
"12357",12
"12358",19
"12359",1
"12360",1
"12361",1
"12362",1
"12363",3
"12364",1
"12365",16
"12366",5
"12367",1
"12368",18
"12369",6
"12370",1
"12371",0
"12372",1
"12373",0
"12374",5
"12375",1
"12376",1
"12377",1
"12378",1
"12379",3
"12380",1
"12381",15
"12382",1
"12383",1
"12384",1
"12385",1
"12386",3
"12387",1
"12388",1
"12389",1
"12390",1
"12391",10
"12392",6
"12393",1
"12394",43
"12395",13
"12396",1
"12397",1
"12398",22
"12399",1
"12400",1
"12401",17
"12402",5
"12403",1
"12404",1
"12405",3
"12406",1
"12407",1
"12408",1
"12409",1
"12410",1
"12411",1
"12412",1
"12413",1
"12414",6
"12415",3
"12416",1
"12417",1
"12418",1
"12419",1
"12420",1
"12421",6
"12422",27
"12423",1
"12424",1
"12425",1
"12426",1
"12427",1
"12428",41
"12429",12
"12430",13
"12431",12
"12432",26
"12433",1
"12434",6
"12435",10
"12436",6
"12437",1
"12438",1
"12439",0
"12440",1
"12441",0
"12442",5
"12443",1
"12444",1
"12445",1
"12446",1
"12447",1
"12448",14
"12449",15
"12450",1
"12451",1
"12452",1
"12453",0
"12454",3
"12455",1
"12456",1
"12457",0
"12458",1
"12459",0
"12460",1
"12461",1
"12462",20
"12463",5
"12464",14
"12465",6
"12466",1
"12467",1
"12468",1
"12469",1
"12470",1
"12471",1
"12472",1
"12473",1
"12474",1
"12475",1
"12476",1
"12477",1
"12478",1
"12479",1
"12480",9
"12481",1
"12482",1
"12483",1
"12484",1
"12485",1
"12486",1
"12487",0
"12488",5
"12489",1
"12490",1
"12491",13
"12492",1
"12493",1
"12494",1
"12495",1
"12496",10
"12497",49
"12498",1
"12499",1
"12500",1
"12501",1
"12502",3
"12503",3
"12504",1
"12505",17
"12506",1
"12507",1
"12508",1
"12509",0
"12510",1
"12511",1
"12512",12
"12513",22
"12514",1
"12515",1
"12516",1
"12517",1
"12518",1
"12519",1
"12520",1
"12521",1
"12522",1
"12523",1
"12524",6
"12525",1
"12526",1
"12527",1
"12528",43
"12529",13
"12530",1
"12531",1
"12532",1
"12533",1
"12534",1
"12535",1
"12536",1
"12537",1
"12538",1
"12539",10
"12540",13
"12541",1
"12542",17
"12543",1
"12544",1
"12545",1
"12546",0
"12547",1
"12548",1
"12549",1
"12550",1
"12551",1
"12552",14
"12553",3
"12554",1
"12555",1
"12556",20
"12557",22
"12558",1
"12559",1
"12560",1
"12561",1
"12562",1
"12563",15
"12564",1
"12565",1
"12566",1
"12567",1
"12568",33
"12569",1
"12570",6
"12571",1
"12572",1
"12573",1
"12574",1
"12575",1
"12576",1
"12577",1
"12578",17
"12579",15
"12580",1
"12581",1
"12582",1
"12583",1
"12584",1
"12585",1
"12586",1
"12587",1
"12588",1
"12589",1
"12590",1
"12591",1
"12592",1
"12593",1
"12594",14
"12595",5
"12596",1
"12597",14
"12598",22
"12599",1
"12600",1
"12601",0
"12602",1
"12603",28
"12604",1
"12605",14
"12606",19
"12607",1
"12608",1
"12609",5
"12610",1
"12611",1
"12612",0
"12613",6
"12614",1
"12615",1
"12616",1
"12617",1
"12618",40
"12619",3
"12620",1
"12621",1
"12622",1
"12623",36
"12624",1
"12625",3
"12626",1
"12627",34
"12628",1
"12629",1
"12630",1
"12631",1
"12632",14
"12633",15
"12634",1
"12635",1
"12636",42
"12637",1
"12638",1
"12639",1
"12640",1
"12641",1
"12642",1
"12643",20
"12644",6
"12645",1
"12646",1
"12647",1
"12648",1
"12649",1
"12650",1
"12651",1
"12652",1
"12653",1
"12654",1
"12655",1
"12656",1
"12657",1
"12658",1
"12659",1
"12660",1
"12661",1
"12662",1
"12663",10
"12664",28
"12665",1
"12666",3
"12667",1
"12668",0
"12669",1
"12670",1
"12671",3
"12672",1
"12673",1
"12674",39
"12675",1
"12676",14
"12677",22
"12678",1
"12679",1
"12680",0
"12681",1
"12682",1
"12683",27
"12684",6
"12685",1
"12686",1
"12687",1
"12688",1
"12689",1
"12690",1
"12691",1
"12692",57
"12693",1
"12694",1
"12695",5
"12696",1
"12697",1
"12698",1
"12699",1
"12700",1
"12701",1
"12702",1
"12703",1
"12704",1
"12705",1
"12706",1
"12707",1
"12708",10
"12709",0
"12710",3
"12711",1
"12712",6
"12713",1
"12714",6
"12715",1
"12716",1
"12717",1
"12718",1
"12719",1
"12720",1
"12721",1
"12722",10
"12723",1
"12724",1
"12725",1
"12726",1
"12727",3
"12728",1
"12729",34
"12730",1
"12731",9
"12732",1
"12733",1
"12734",1
"12735",1
"12736",1
"12737",1
"12738",20
"12739",15
"12740",1
"12741",1
"12742",0
"12743",1
"12744",1
"12745",1
"12746",1
"12747",1
"12748",1
"12749",1
"12750",1
"12751",1
"12752",1
"12753",57
"12754",6
"12755",1
"12756",1
"12757",1
"12758",6
"12759",1
"12760",24
"12761",1
"12762",23
"12763",10
"12764",13
"12765",1
"12766",16
"12767",19
"12768",0
"12769",27
"12770",22
"12771",1
"12772",1
"12773",1
"12774",1
"12775",1
"12776",1
"12777",1
"12778",15
"12779",1
"12780",1
"12781",1
"12782",7
"12783",1
"12784",1
"12785",1
"12786",1
"12787",1
"12788",0
"12789",1
"12790",16
"12791",28
"12792",1
"12793",1
"12794",1
"12795",3
"12796",1
"12797",1
"12798",1
"12799",1
"12800",1
"12801",14
"12802",28
"12803",1
"12804",1
"12805",19
"12806",1
"12807",1
"12808",1
"12809",12
"12810",13
"12811",1
"12812",1
"12813",1
"12814",1
"12815",3
"12816",1
"12817",1
"12818",1
"12819",1
"12820",1
"12821",1
"12822",1
"12823",39
"12824",1
"12825",1
"12826",1
"12827",1
"12828",1
"12829",7
"12830",9
"12831",1
"12832",3
"12833",1
"12834",1
"12835",1
"12836",1
"12837",14
"12838",3
"12839",1
"12840",1
"12841",1
"12842",1
"12843",1
"12844",28
"12845",1
"12846",1
"12847",1
"12848",5
"12849",1
"12850",1
"12851",1
"12852",1
"12853",1
"12854",1
"12855",1
"12856",1
"12857",1
"12858",10
"12859",28
"12860",1
"12861",1
"12862",1
"12863",1
"12864",1
"12865",6
"12866",1
"12867",1
"12868",1
"12869",1
"12870",0
"12871",1
"12872",1
"12873",10
"12874",1
"12875",6
"12876",5
"12877",1
"12878",6
"12879",6
"12880",1
"12881",22
"12882",17
"12883",49
"12884",6
"12885",1
"12886",1
"12887",1
"12888",1
"12889",1
"12890",1
"12891",17
"12892",5
"12893",1
"12894",1
"12895",1
"12896",1
"12897",1
"12898",6
"12899",1
"12900",1
"12901",1
"12902",1
"12903",1
"12904",15
"12905",1
"12906",1
"12907",1
"12908",0
"12909",1
"12910",1
"12911",0
"12912",1
"12913",1
"12914",24
"12915",1
"12916",20
"12917",3
"12918",1
"12919",38
"12920",1
"12921",56
"12922",1
"12923",1
"12924",0
"12925",1
"12926",1
"12927",1
"12928",1
"12929",1
"12930",0
"12931",1
"12932",32
"12933",1
"12934",23
"12935",1
"12936",23
"12937",1
"12938",1
"12939",1
"12940",1
"12941",1
"12942",1
"12943",1
"12944",12
"12945",1
"12946",0
"12947",1
"12948",1
"12949",1
"12950",1
"12951",1
"12952",5
"12953",1
"12954",1
"12955",1
"12956",20
"12957",1
"12958",15
"12959",1
"12960",1
"12961",0
"12962",1
"12963",1
"12964",27
"12965",5
"12966",1
"12967",1
"12968",1
"12969",1
"12970",42
"12971",1
"12972",1
"12973",1
"12974",24
"12975",1
"12976",0
"12977",9
"12978",1
"12979",1
"12980",1
"12981",1
"12982",0
"12983",1
"12984",1
"12985",1
"12986",1
"12987",1
"12988",15
"12989",1
"12990",1
"12991",1
"12992",1
"12993",1
"12994",1
"12995",1
"12996",1
"12997",1
"12998",1
"12999",1
"13000",1
"13001",1
"13002",6
"13003",0
"13004",1
"13005",6
"13006",6
"13007",1
"13008",1
"13009",1
"13010",1
"13011",1
"13012",31
"13013",1
"13014",37
"13015",1
"13016",1
"13017",1
"13018",1
"13019",1
"13020",1
"13021",1
"13022",1
"13023",1
"13024",16
"13025",6
"13026",1
"13027",1
"13028",1
"13029",5
"13030",1
"13031",1
"13032",59
"13033",1
"13034",1
"13035",5
"13036",1
"13037",1
"13038",1
"13039",1
"13040",1
"13041",14
"13042",23
"13043",3
"13044",1
"13045",46
"13046",1
"13047",23
"13048",1
"13049",1
"13050",1
"13051",1
"13052",1
"13053",1
"13054",1
"13055",1
"13056",1
"13057",1
"13058",1
"13059",12
"13060",28
"13061",1
"13062",1
"13063",0
"13064",1
"13065",1
"13066",1
"13067",1
"13068",1
"13069",1
"13070",1
"13071",1
"13072",1
"13073",20
"13074",5
"13075",1
"13076",1
"13077",1
"13078",1
"13079",6
"13080",1
"13081",14
"13082",5
"13083",1
"13084",1
"13085",1
"13086",1
"13087",32
"13088",1
"13089",16
"13090",13
"13091",1
"13092",1
"13093",1
"13094",1
"13095",37
"13096",3
"13097",1
"13098",15
"13099",1
"13100",13
"13101",3
"13102",3
"13103",1
"13104",6
"13105",1
"13106",20
"13107",9
"13108",3
"13109",1
"13110",3
"13111",28
"13112",1
"13113",1
"13114",0
"13115",33
"13116",13
"13117",1
"13118",1
"13119",1
"13120",1
"13121",1
"13122",1
"13123",14
"13124",5
"13125",12
"13126",6
"13127",1
"13128",1
"13129",1
"13130",17
"13131",22
"13132",1
"13133",1
"13134",1
"13135",1
"13136",1
"13137",1
"13138",1
"13139",1
"13140",1
"13141",1
"13142",1
"13143",1
"13144",1
"13145",1
"13146",20
"13147",5
"13148",1
"13149",1
"13150",1
"13151",0
"13152",1
"13153",1
"13154",1
"13155",1
"13156",20
"13157",5
"13158",1
"13159",0
"13160",1
"13161",1
"13162",1
"13163",1
"13164",1
"13165",1
"13166",14
"13167",13
"13168",1
"13169",1
"13170",6
"13171",1
"13172",1
"13173",1
"13174",47
"13175",1
"13176",34
"13177",1
"13178",1
"13179",1
"13180",14
"13181",3
"13182",6
"13183",15
"13184",1
"13185",32
"13186",6
"13187",1
"13188",6
"13189",1
"13190",10
"13191",1
"13192",42
"13193",3
"13194",1
"13195",1
"13196",1
"13197",1
"13198",1
"13199",1
"13200",1
"13201",1
"13202",13
"13203",1
"13204",1
"13205",1
"13206",1
"13207",1
"13208",1
"13209",1
"13210",1
"13211",1
"13212",1
"13213",1
"13214",0
"13215",1
"13216",1
"13217",1
"13218",36
"13219",1
"13220",1
"13221",10
"13222",28
"13223",1
"13224",1
"13225",1
"13226",1
"13227",54
"13228",1
"13229",3
"13230",1
"13231",1
"13232",1
"13233",1
"13234",1
"13235",1
"13236",1
"13237",10
"13238",13
"13239",1
"13240",1
"13241",19
"13242",1
"13243",1
"13244",1
"13245",1
"13246",0
"13247",27
"13248",1
"13249",1
"13250",1
"13251",3
"13252",22
"13253",1
"13254",0
"13255",1
"13256",1
"13257",0
"13258",6
"13259",1
"13260",1
"13261",13
"13262",1
"13263",1
"13264",1
"13265",36
"13266",1
"13267",1
"13268",1
"13269",1
"13270",1
"13271",1
"13272",1
"13273",3
"13274",1
"13275",1
"13276",1
"13277",1
"13278",1
"13279",20
"13280",28
"13281",1
"13282",32
"13283",1
"13284",1
"13285",1
"13286",14
"13287",15
"13288",1
"13289",1
"13290",1
"13291",20
"13292",13
"13293",1
"13294",1
"13295",1
"13296",1
"13297",3
"13298",1
"13299",14
"13300",22
"13301",1
"13302",1
"13303",1
"13304",1
"13305",55
"13306",1
"13307",1
"13308",1
"13309",1
"13310",3
"13311",1
"13312",1
"13313",1
"13314",14
"13315",22
"13316",1
"13317",1
"13318",1
"13319",1
"13320",1
"13321",15
"13322",1
"13323",1
"13324",1
"13325",1
"13326",1
"13327",1
"13328",3
"13329",1
"13330",20
"13331",5
"13332",1
"13333",32
"13334",6
"13335",1
"13336",1
"13337",3
"13338",1
"13339",1
"13340",1
"13341",1
"13342",1
"13343",1
"13344",1
"13345",1
"13346",1
"13347",1
"13348",1
"13349",1
"13350",17
"13351",6
"13352",1
"13353",1
"13354",1
"13355",0
"13356",1
"13357",1
"13358",1
"13359",1
"13360",0
"13361",15
"13362",1
"13363",1
"13364",1
"13365",1
"13366",1
"13367",14
"13368",22
"13369",1
"13370",1
"13371",0
"13372",1
"13373",1
"13374",1
"13375",51
"13376",1
"13377",1
"13378",1
"13379",33
"13380",49
"13381",1
"13382",15
"13383",1
"13384",3
"13385",3
"13386",1
"13387",1
"13388",1
"13389",1
"13390",1
"13391",1
"13392",17
"13393",9
"13394",1
"13395",1
"13396",0
"13397",1
"13398",40
"13399",1
"13400",1
"13401",5
"13402",1
"13403",32
"13404",1
"13405",1
"13406",1
"13407",3
"13408",1
"13409",3
"13410",3
"13411",27
"13412",9
"13413",3
"13414",1
"13415",13
"13416",1
"13417",1
"13418",1
"13419",0
"13420",1
"13421",10
"13422",1
"13423",0
"13424",1
"13425",1
"13426",0
"13427",1
"13428",22
"13429",1
"13430",0
"13431",19
"13432",1
"13433",17
"13434",1
"13435",1
"13436",1
"13437",1
"13438",1
"13439",13
"13440",1
"13441",6
"13442",1
"13443",9
"13444",1
"13445",1
"13446",1
"13447",1
"13448",1
"13449",10
"13450",5
"13451",1
"13452",1
"13453",1
"13454",1
"13455",1
"13456",1
"13457",1
"13458",3
"13459",1
"13460",1
"13461",1
"13462",1
"13463",14
"13464",31
"13465",1
"13466",1
"13467",6
"13468",1
"13469",1
"13470",1
"13471",0
"13472",14
"13473",15
"13474",10
"13475",19
"13476",1
"13477",1
"13478",1
"13479",1
"13480",1
"13481",1
"13482",0
"13483",1
"13484",10
"13485",5
"13486",1
"13487",0
"13488",1
"13489",1
"13490",1
"13491",1
"13492",1
"13493",0
"13494",13
"13495",1
"13496",1
"13497",1
"13498",1
"13499",1
"13500",13
"13501",1
"13502",1
"13503",1
"13504",1
"13505",1
"13506",5
"13507",1
"13508",1
"13509",1
"13510",1
"13511",1
"13512",1
"13513",1
"13514",1
"13515",1
"13516",14
"13517",31
"13518",5
"13519",1
"13520",6
"13521",6
"13522",1
"13523",5
"13524",1
"13525",3
"13526",5
"13527",1
"13528",1
"13529",1
"13530",0
"13531",1
"13532",1
"13533",1
"13534",1
"13535",1
"13536",5
"13537",1
"13538",1
"13539",40
"13540",26
"13541",1
"13542",1
"13543",0
"13544",1
"13545",1
"13546",1
"13547",0
"13548",1
"13549",1
"13550",1
"13551",20
"13552",13
"13553",1
"13554",9
"13555",1
"13556",20
"13557",19
"13558",1
"13559",1
"13560",1
"13561",3
"13562",1
"13563",1
"13564",17
"13565",13
"13566",1
"13567",1
"13568",20
"13569",5
"13570",1
"13571",1
"13572",1
"13573",1
"13574",1
"13575",1
"13576",1
"13577",1
"13578",1
"13579",1
"13580",3
"13581",1
"13582",14
"13583",19
"13584",1
"13585",5
"13586",1
"13587",17
"13588",28
"13589",1
"13590",1
"13591",1
"13592",1
"13593",1
"13594",1
"13595",6
"13596",1
"13597",27
"13598",6
"13599",1
"13600",1
"13601",1
"13602",1
"13603",1
"13604",1
"13605",1
"13606",1
"13607",1
"13608",1
"13609",5
"13610",48
"13611",5
"13612",1
"13613",1
"13614",1
"13615",1
"13616",1
"13617",1
"13618",3
"13619",1
"13620",1
"13621",1
"13622",1
"13623",1
"13624",9
"13625",1
"13626",1
"13627",1
"13628",1
"13629",1
"13630",7
"13631",13
"13632",1
"13633",1
"13634",12
"13635",19
"13636",1
"13637",1
"13638",10
"13639",6
"13640",1
"13641",1
"13642",1
"13643",1
"13644",1
"13645",1
"13646",1
"13647",1
"13648",1
"13649",1
"13650",1
"13651",1
"13652",27
"13653",5
"13654",1
"13655",36
"13656",1
"13657",37
"13658",1
"13659",1
"13660",1
"13661",1
"13662",1
"13663",1
"13664",0
"13665",1
"13666",1
"13667",27
"13668",23
"13669",1
"13670",1
"13671",1
"13672",1
"13673",1
"13674",1
"13675",1
"13676",1
"13677",1
"13678",17
"13679",5
"13680",1
"13681",1
"13682",1
"13683",1
"13684",1
"13685",27
"13686",15
"13687",1
"13688",1
"13689",1
"13690",1
"13691",14
"13692",28
"13693",1
"13694",1
"13695",54
"13696",1
"13697",3
"13698",1
"13699",1
"13700",3
"13701",1
"13702",20
"13703",5
"13704",1
"13705",3
"13706",1
"13707",1
"13708",1
"13709",1
"13710",1
"13711",1
"13712",1
"13713",1
"13714",10
"13715",1
"13716",13
"13717",3
"13718",1
"13719",1
"13720",6
"13721",1
"13722",1
"13723",6
"13724",1
"13725",1
"13726",17
"13727",19
"13728",1
"13729",1
"13730",1
"13731",6
"13732",23
"13733",1
"13734",1
"13735",1
"13736",13
"13737",1
"13738",0
"13739",1
"13740",1
"13741",1
"13742",20
"13743",45
"13744",1
"13745",0
"13746",1
"13747",1
"13748",1
"13749",1
"13750",39
"13751",1
"13752",1
"13753",17
"13754",22
"13755",1
"13756",0
"13757",1
"13758",1
"13759",1
"13760",1
"13761",12
"13762",22
"13763",1
"13764",1
"13765",1
"13766",1
"13767",5
"13768",1
"13769",1
"13770",1
"13771",1
"13772",12
"13773",15
"13774",1
"13775",1
"13776",1
"13777",1
"13778",1
"13779",1
"13780",1
"13781",1
"13782",1
"13783",1
"13784",1
"13785",1
"13786",1
"13787",1
"13788",1
"13789",1
"13790",1
"13791",1
"13792",1
"13793",1
"13794",1
"13795",1
"13796",1
"13797",1
"13798",1
"13799",1
"13800",1
"13801",1
"13802",17
"13803",6
"13804",1
"13805",1
"13806",1
"13807",1
"13808",1
"13809",1
"13810",3
"13811",1
"13812",1
"13813",1
"13814",1
"13815",1
"13816",1
"13817",1
"13818",14
"13819",3
"13820",1
"13821",1
"13822",1
"13823",6
"13824",1
"13825",41
"13826",1
"13827",0
"13828",1
"13829",1
"13830",1
"13831",27
"13832",5
"13833",1
"13834",1
"13835",1
"13836",1
"13837",6
"13838",1
"13839",3
"13840",1
"13841",1
"13842",5
"13843",1
"13844",1
"13845",1
"13846",17
"13847",6
"13848",19
"13849",5
"13850",22
"13851",1
"13852",1
"13853",10
"13854",13
"13855",10
"13856",1
"13857",1
"13858",1
"13859",1
"13860",3
"13861",6
"13862",1
"13863",3
"13864",1
"13865",1
"13866",1
"13867",1
"13868",10
"13869",15
"13870",1
"13871",1
"13872",1
"13873",1
"13874",1
"13875",3
"13876",1
"13877",1
"13878",1
"13879",1
"13880",1
"13881",12
"13882",6
"13883",1
"13884",1
"13885",11
"13886",1
"13887",1
"13888",1
"13889",1
"13890",1
"13891",10
"13892",1
"13893",1
"13894",18
"13895",9
"13896",1
"13897",1
"13898",1
"13899",1
"13900",6
"13901",1
"13902",3
"13903",1
"13904",1
"13905",1
"13906",1
"13907",0
"13908",1
"13909",7
"13910",28
"13911",1
"13912",3
"13913",1
"13914",1
"13915",27
"13916",13
"13917",3
"13918",1
"13919",23
"13920",1
"13921",1
"13922",1
"13923",1
"13924",1
"13925",6
"13926",14
"13927",3
"13928",1
"13929",1
"13930",1
"13931",1
"13932",1
"13933",1
"13934",1
"13935",1
"13936",1
"13937",1
"13938",1
"13939",1
"13940",6
"13941",1
"13942",1
"13943",18
"13944",0
"13945",1
"13946",1
"13947",1
"13948",1
"13949",1
"13950",1
"13951",1
"13952",1
"13953",12
"13954",45
"13955",1
"13956",1
"13957",1
"13958",1
"13959",1
"13960",1
"13961",14
"13962",1
"13963",1
"13964",9
"13965",1
"13966",1
"13967",1
"13968",3
"13969",1
"13970",23
"13971",1
"13972",15
"13973",1
"13974",1
"13975",1
"13976",1
"13977",1
"13978",0
"13979",5
"13980",1
"13981",1
"13982",3
"13983",1
"13984",1
"13985",1
"13986",1
"13987",10
"13988",13
"13989",3
"13990",40
"13991",0
"13992",1
"13993",1
"13994",1
"13995",3
"13996",1
"13997",32
"13998",1
"13999",3
"14000",1
"14001",3
"14002",1
"14003",1
"14004",10
"14005",26
"14006",1
"14007",13
"14008",1
"14009",1
"14010",14
"14011",5
"14012",1
"14013",1
"14014",1
"14015",1
"14016",1
"14017",1
"14018",1
"14019",1
"14020",1
"14021",27
"14022",13
"14023",1
"14024",6
"14025",1
"14026",15
"14027",1
"14028",1
"14029",1
"14030",1
"14031",3
"14032",1
"14033",0
"14034",1
"14035",22
"14036",1
"14037",1
"14038",1
"14039",1
"14040",1
"14041",1
"14042",27
"14043",28
"14044",1
"14045",1
"14046",1
"14047",1
"14048",1
"14049",1
"14050",1
"14051",14
"14052",15
"14053",1
"14054",1
"14055",1
"14056",1
"14057",1
"14058",1
"14059",1
"14060",1
"14061",1
"14062",1
"14063",1
"14064",1
"14065",1
"14066",1
"14067",1
"14068",1
"14069",1
"14070",1
"14071",27
"14072",13
"14073",1
"14074",1
"14075",0
"14076",1
"14077",1
"14078",1
"14079",1
"14080",1
"14081",1
"14082",1
"14083",6
"14084",1
"14085",1
"14086",1
"14087",1
"14088",1
"14089",1
"14090",1
"14091",6
"14092",1
"14093",6
"14094",6
"14095",5
"14096",1
"14097",1
"14098",1
"14099",1
"14100",1
"14101",1
"14102",1
"14103",1
"14104",1
"14105",12
"14106",5
"14107",1
"14108",1
"14109",1
"14110",1
"14111",1
"14112",1
"14113",1
"14114",1
"14115",3
"14116",1
"14117",10
"14118",5
"14119",1
"14120",3
"14121",1
"14122",1
"14123",5
"14124",1
"14125",51
"14126",1
"14127",1
"14128",17
"14129",0
"14130",3
"14131",1
"14132",1
"14133",1
"14134",6
"14135",1
"14136",3
"14137",1
"14138",1
"14139",1
"14140",1
"14141",6
"14142",1
"14143",1
"14144",1
"14145",1
"14146",1
"14147",1
"14148",1
"14149",3
"14150",1
"14151",0
"14152",15
"14153",1
"14154",1
"14155",1
"14156",0
"14157",1
"14158",41
"14159",1
"14160",1
"14161",1
"14162",3
"14163",1
"14164",1
"14165",1
"14166",17
"14167",0
"14168",1
"14169",3
"14170",20
"14171",15
"14172",1
"14173",1
"14174",23
"14175",1
"14176",1
"14177",9
"14178",1
"14179",1
"14180",17
"14181",15
"14182",1
"14183",1
"14184",1
"14185",1
"14186",1
"14187",1
"14188",1
"14189",44
"14190",1
"14191",1
"14192",1
"14193",20
"14194",5
"14195",1
"14196",1
"14197",1
"14198",1
"14199",3
"14200",1
"14201",1
"14202",1
"14203",6
"14204",1
"14205",1
"14206",27
"14207",3
"14208",1
"14209",1
"14210",1
"14211",1
"14212",0
"14213",1
"14214",1
"14215",1
"14216",10
"14217",3
"14218",1
"14219",1
"14220",1
"14221",1
"14222",1
"14223",1
"14224",3
"14225",1
"14226",10
"14227",5
"14228",1
"14229",1
"14230",46
"14231",1
"14232",1
"14233",1
"14234",1
"14235",1
"14236",1
"14237",1
"14238",1
"14239",1
"14240",1
"14241",1
"14242",1
"14243",1
"14244",1
"14245",1
"14246",0
"14247",1
"14248",1
"14249",1
"14250",1
"14251",1
"14252",1
"14253",1
"14254",1
"14255",20
"14256",13
"14257",1
"14258",1
"14259",1
"14260",17
"14261",15
"14262",1
"14263",37
"14264",1
"14265",12
"14266",1
"14267",1
"14268",1
"14269",1
"14270",1
"14271",6
"14272",1
"14273",13
"14274",1
"14275",13
"14276",1
"14277",1
"14278",3
"14279",1
"14280",12
"14281",9
"14282",1
"14283",6
"14284",1
"14285",1
"14286",1
"14287",1
"14288",1
"14289",10
"14290",1
"14291",1
"14292",22
"14293",1
"14294",9
"14295",1
"14296",1
"14297",43
"14298",3
"14299",1
"14300",1
"14301",1
"14302",3
"14303",1
"14304",1
"14305",3
"14306",1
"14307",1
"14308",1
"14309",1
"14310",1
"14311",1
"14312",1
"14313",1
"14314",1
"14315",1
"14316",1
"14317",1
"14318",1
"14319",1
"14320",1
"14321",1
"14322",1
"14323",1
"14324",1
"14325",1
"14326",1
"14327",0
"14328",13
"14329",1
"14330",3
"14331",12
"14332",19
"14333",1
"14334",1
"14335",1
"14336",6
"14337",1
"14338",1
"14339",1
"14340",1
"14341",1
"14342",1
"14343",26
"14344",1
"14345",1
"14346",1
"14347",1
"14348",1
"14349",29
"14350",22
"14351",1
"14352",1
"14353",1
"14354",6
"14355",1
"14356",1
"14357",1
"14358",1
"14359",1
"14360",1
"14361",1
"14362",1
"14363",3
"14364",1
"14365",4
"14366",3
"14367",1
"14368",6
"14369",1
"14370",17
"14371",3
"14372",1
"14373",3
"14374",1
"14375",16
"14376",15
"14377",1
"14378",1
"14379",1
"14380",0
"14381",1
"14382",13
"14383",1
"14384",1
"14385",0
"14386",19
"14387",1
"14388",1
"14389",1
"14390",1
"14391",1
"14392",1
"14393",1
"14394",1
"14395",14
"14396",1
"14397",1
"14398",1
"14399",0
"14400",1
"14401",1
"14402",20
"14403",5
"14404",1
"14405",9
"14406",1
"14407",5
"14408",1
"14409",6
"14410",1
"14411",1
"14412",1
"14413",1
"14414",0
"14415",28
"14416",1
"14417",7
"14418",13
"14419",1
"14420",1
"14421",1
"14422",13
"14423",13
"14424",20
"14425",9
"14426",1
"14427",1
"14428",55
"14429",1
"14430",1
"14431",1
"14432",27
"14433",0
"14434",1
"14435",1
"14436",1
"14437",1
"14438",1
"14439",1
"14440",1
"14441",1
"14442",1
"14443",1
"14444",6
"14445",1
"14446",1
"14447",1
"14448",3
"14449",1
"14450",1
"14451",1
"14452",1
"14453",1
"14454",1
"14455",0
"14456",1
"14457",1
"14458",0
"14459",1
"14460",1
"14461",0
"14462",1
"14463",1
"14464",12
"14465",13
"14466",1
"14467",1
"14468",34
"14469",1
"14470",36
"14471",1
"14472",1
"14473",12
"14474",22
"14475",1
"14476",1
"14477",15
"14478",1
"14479",1
"14480",1
"14481",1
"14482",1
"14483",1
"14484",6
"14485",1
"14486",3
"14487",1
"14488",1
"14489",1
"14490",17
"14491",1
"14492",1
"14493",1
"14494",1
"14495",6
"14496",1
"14497",1
"14498",6
"14499",1
"14500",15
"14501",1
"14502",1
"14503",1
"14504",1
"14505",14
"14506",13
"14507",3
"14508",3
"14509",16
"14510",6
"14511",1
"14512",3
"14513",1
"14514",1
"14515",1
"14516",1
"14517",1
"14518",1
"14519",1
"14520",1
"14521",1
"14522",1
"14523",1
"14524",1
"14525",1
"14526",6
"14527",1
"14528",1
"14529",1
"14530",1
"14531",1
"14532",44
"14533",1
"14534",1
"14535",1
"14536",0
"14537",1
"14538",1
"14539",0
"14540",1
"14541",1
"14542",17
"14543",5
"14544",1
"14545",10
"14546",6
"14547",1
"14548",1
"14549",1
"14550",32
"14551",1
"14552",9
"14553",1
"14554",6
"14555",1
"14556",1
"14557",1
"14558",27
"14559",1
"14560",1
"14561",1
"14562",15
"14563",17
"14564",19
"14565",9
"14566",1
"14567",1
"14568",1
"14569",9
"14570",1
"14571",6
"14572",10
"14573",22
"14574",1
"14575",1
"14576",1
"14577",14
"14578",1
"14579",13
"14580",1
"14581",28
"14582",1
"14583",1
"14584",1
"14585",1
"14586",1
"14587",1
"14588",0
"14589",1
"14590",1
"14591",1
"14592",12
"14593",9
"14594",1
"14595",32
"14596",1
"14597",24
"14598",1
"14599",1
"14600",1
"14601",1
"14602",1
"14603",1
"14604",1
"14605",1
"14606",1
"14607",20
"14608",1
"14609",0
"14610",6
"14611",1
"14612",28
"14613",19
"14614",3
"14615",1
"14616",1
"14617",1
"14618",3
"14619",17
"14620",13
"14621",1
"14622",1
"14623",3
"14624",1
"14625",1
"14626",3
"14627",1
"14628",1
"14629",17
"14630",6
"14631",1
"14632",1
"14633",1
"14634",1
"14635",17
"14636",22
"14637",6
"14638",1
"14639",1
"14640",1
"14641",1
"14642",1
"14643",1
"14644",1
"14645",1
"14646",0
"14647",1
"14648",1
"14649",1
"14650",1
"14651",0
"14652",15
"14653",1
"14654",1
"14655",1
"14656",1
"14657",1
"14658",16
"14659",1
"14660",1
"14661",5
"14662",1
"14663",1
"14664",1
"14665",1
"14666",1
"14667",1
"14668",1
"14669",1
"14670",1
"14671",1
"14672",1
"14673",1
"14674",23
"14675",1
"14676",1
"14677",1
"14678",23
